Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 378",-2.258817634216e+01,-1.912753316371e+01,1.666890465253e+02,-2.254290733614e+01,-1.915249287103e+01,1.756466077822e+02,4.526900602144e-02,-2.495970731964e-02,8.957561256918e+00
"                 379",-2.258554148638e+01,-1.870366056647e+01,1.666661810260e+02,-2.253985222969e+01,-1.872880599878e+01,1.756207757817e+02,4.568925668042e-02,-2.514543231426e-02,8.954594755624e+00
"                 380",-2.241273247532e+01,-1.849143849398e+01,1.666276338384e+02,-2.236632873653e+01,-1.851682260060e+01,1.755791905893e+02,4.640373879177e-02,-2.538410662183e-02,8.951556750843e+00
"                 381",-2.231050802839e+01,-1.835492765686e+01,1.665933574957e+02,-2.226380809394e+01,-1.838060667970e+01,1.755416726356e+02,4.669993444702e-02,-2.567902283389e-02,8.948315139872e+00
"                 382",-2.226546574829e+01,-1.832118077127e+01,1.665696252540e+02,-2.221818269199e+01,-1.834741550279e+01,1.755147794783e+02,4.728305629463e-02,-2.623473151738e-02,8.945154224315e+00
"                 383",-2.217816196645e+01,-1.815243041712e+01,1.665633165932e+02,-2.213058742671e+01,-1.817909553692e+01,1.755051907146e+02,4.757453973846e-02,-2.666511980405e-02,8.941874121411e+00
"                 384",-2.225837772289e+01,-1.788310692509e+01,1.665652606747e+02,-2.221016903166e+01,-1.791062525664e+01,1.755041702608e+02,4.820869123177e-02,-2.751833154501e-02,8.938909586114e+00
"                 385",-2.233606856227e+01,-1.751179198249e+01,1.665683056039e+02,-2.228772179801e+01,-1.753980709543e+01,1.755040146489e+02,4.834676425661e-02,-2.801511293970e-02,8.935709045010e+00
"                 386",-2.220503058193e+01,-1.734665509695e+01,1.665489119330e+02,-2.215620925549e+01,-1.737450596270e+01,1.754829002660e+02,4.882132644615e-02,-2.785086575463e-02,8.933988332948e+00
"                 387",-2.194821447962e+01,-1.730795982806e+01,1.665262481113e+02,-2.189904138204e+01,-1.733655466237e+01,1.754578838594e+02,4.917309758092e-02,-2.859483431749e-02,8.931635748067e+00
"                 388",-2.171322155476e+01,-1.720444875949e+01,1.665096714765e+02,-2.166348381136e+01,-1.723306555279e+01,1.754392904561e+02,4.973774339960e-02,-2.861679329039e-02,8.929618979628e+00
"                 389",-2.163042010300e+01,-1.704932153249e+01,1.665040560016e+02,-2.158034684028e+01,-1.707779175000e+01,1.754321958700e+02,5.007326272086e-02,-2.847021751103e-02,8.928139868388e+00
"                 390",-2.160623214581e+01,-1.685697168571e+01,1.664993327356e+02,-2.155550858784e+01,-1.688593580960e+01,1.754266252886e+02,5.072355796594e-02,-2.896412388701e-02,8.927292553050e+00
"                 391",-2.161344805276e+01,-1.681355655699e+01,1.665062643386e+02,-2.156255376438e+01,-1.684249318468e+01,1.754322400491e+02,5.089428837951e-02,-2.893662769636e-02,8.925975710532e+00
"                 392",-2.159683559132e+01,-1.678318958094e+01,1.665089119390e+02,-2.154533029243e+01,-1.681161714090e+01,1.754350308141e+02,5.150529888882e-02,-2.842755996262e-02,8.926118875083e+00
"                 393",-2.159432045920e+01,-1.651075235742e+01,1.665095035362e+02,-2.154239307311e+01,-1.654005877276e+01,1.754357052793e+02,5.192738608870e-02,-2.930641533645e-02,8.926201743066e+00
"                 394",-2.149999962769e+01,-1.616698543916e+01,1.665116550260e+02,-2.144732580811e+01,-1.619606253168e+01,1.754380582643e+02,5.267381957784e-02,-2.907709251949e-02,8.926403238383e+00
"                 395",-2.145276801210e+01,-1.604227470040e+01,1.665190508216e+02,-2.139972702216e+01,-1.607094055517e+01,1.754453881561e+02,5.304098994098e-02,-2.866585476929e-02,8.926337334432e+00
"                 396",-2.130484516821e+01,-1.613329459512e+01,1.665250373001e+02,-2.125089753978e+01,-1.616098825595e+01,1.754523694254e+02,5.394762843407e-02,-2.769366082534e-02,8.927332125292e+00
"                 397",-2.106294743366e+01,-1.654835635518e+01,1.665369750504e+02,-2.100841123658e+01,-1.657624412326e+01,1.754647676958e+02,5.453619708129e-02,-2.788776808009e-02,8.927792645380e+00
"                 398",-2.089236040831e+01,-1.680990280666e+01,1.665600174587e+02,-2.083684464978e+01,-1.683695157505e+01,1.754880139685e+02,5.551575853250e-02,-2.704876838464e-02,8.927996509808e+00
"                 399",-2.089008353230e+01,-1.663627275236e+01,1.665744994154e+02,-2.083404646323e+01,-1.666246657011e+01,1.755033518767e+02,5.603706907024e-02,-2.619381775356e-02,8.928852461234e+00
"                 400",-2.085516097050e+01,-1.620430854302e+01,1.665769188597e+02,-2.079808882090e+01,-1.623041325958e+01,1.755060666586e+02,5.707214960180e-02,-2.610471655842e-02,8.929147798888e+00
"                 401",-2.073101338115e+01,-1.599450088339e+01,1.665871148840e+02,-2.067349416583e+01,-1.602045520508e+01,1.755162348611e+02,5.751921532432e-02,-2.595432169168e-02,8.929119977055e+00
"                 402",-2.068483068560e+01,-1.623255630649e+01,1.665990752289e+02,-2.062643490099e+01,-1.625760409197e+01,1.755278381058e+02,5.839578460831e-02,-2.504778547832e-02,8.928762876814e+00
"                 403",-2.068907167684e+01,-1.661243471502e+01,1.666138485614e+02,-2.063017700286e+01,-1.663699739883e+01,1.755417255918e+02,5.889467398245e-02,-2.456268380611e-02,8.927877030407e+00
"                 404",-2.067962267274e+01,-1.681369984971e+01,1.666158152601e+02,-2.061985113877e+01,-1.683745912833e+01,1.755431357816e+02,5.977153396359e-02,-2.375927861235e-02,8.927320521440e+00
"                 405",-2.060235113617e+01,-1.674326101114e+01,1.666270632801e+02,-2.054212627091e+01,-1.676675878791e+01,1.755534914693e+02,6.022486526192e-02,-2.349777676917e-02,8.926428189271e+00
"                 406",-2.050755853382e+01,-1.667426206473e+01,1.666505626817e+02,-2.044657696562e+01,-1.669711301340e+01,1.755764090603e+02,6.098156819027e-02,-2.285094867553e-02,8.925846378648e+00
"                 407",-2.041109439746e+01,-1.674990633143e+01,1.666800991987e+02,-2.034971182233e+01,-1.677265779210e+01,1.756054261866e+02,6.138257513017e-02,-2.275146066509e-02,8.925326987971e+00
"                 408",-2.014511345657e+01,-1.702724528181e+01,1.667086878411e+02,-2.008304963227e+01,-1.704982608364e+01,1.756341033022e+02,6.206382429820e-02,-2.258080182971e-02,8.925415461108e+00
"                 409",-1.980698260526e+01,-1.736448878335e+01,1.667452832910e+02,-1.974453524185e+01,-1.738746705326e+01,1.756709523892e+02,6.244736340576e-02,-2.297826991236e-02,8.925669098130e+00
"                 410",-1.960738016617e+01,-1.760203424175e+01,1.667761120408e+02,-1.954431154114e+01,-1.762523704800e+01,1.757029898472e+02,6.306862502722e-02,-2.320280625147e-02,8.926877806356e+00
"                 411",-1.962889424505e+01,-1.783117423274e+01,1.667981366352e+02,-1.956555057885e+01,-1.785525173429e+01,1.757265630436e+02,6.334366620371e-02,-2.407750155037e-02,8.928426408455e+00
"                 412",-1.968554818736e+01,-1.819221841214e+01,1.668138518102e+02,-1.962173569259e+01,-1.821673709625e+01,1.757442173317e+02,6.381249476865e-02,-2.451868410725e-02,8.930365521543e+00
"                 413",-1.955292551909e+01,-1.863705257259e+01,1.668382007831e+02,-1.948906339465e+01,-1.866246265484e+01,1.757707141302e+02,6.386212443832e-02,-2.541008225336e-02,8.932513347050e+00
"                 414",-1.920033799046e+01,-1.904303399868e+01,1.668711498721e+02,-1.913618873942e+01,-1.906900576174e+01,1.758063557440e+02,6.414925104134e-02,-2.597176306363e-02,8.935205871912e+00
"                 415",-1.874531591359e+01,-1.934138065349e+01,1.668985031831e+02,-1.868110533136e+01,-1.936839820814e+01,1.758365645409e+02,6.421058223037e-02,-2.701755464526e-02,8.938061357712e+00
"                 416",-1.870535897323e+01,-1.954831845678e+01,1.669122752892e+02,-1.864091538124e+01,-1.957593483892e+01,1.758535340675e+02,6.444359199357e-02,-2.761638214027e-02,8.941258778285e+00
"                 417",-1.869283015678e+01,-1.970476758381e+01,1.669222874076e+02,-1.862854234125e+01,-1.973312623762e+01,1.758663345267e+02,6.428781552605e-02,-2.835865380389e-02,8.944047119053e+00
"                 418",-1.854914269639e+01,-1.976337080752e+01,1.669363701631e+02,-1.848495920048e+01,-1.979209080465e+01,1.758836302259e+02,6.418349591114e-02,-2.871999713088e-02,8.947260062791e+00
"                 419",-1.826300766696e+01,-1.978775223370e+01,1.669530038304e+02,-1.819913628220e+01,-1.981687331671e+01,1.759036149630e+02,6.387138476004e-02,-2.912108301019e-02,8.950611132577e+00
"                 420",-1.799184740777e+01,-1.992718604811e+01,1.669602862227e+02,-1.792815052224e+01,-1.995652915161e+01,1.759143950665e+02,6.369688552838e-02,-2.934310349696e-02,8.954108843793e+00
"                 421",-1.780828126151e+01,-2.007798161128e+01,1.669590775592e+02,-1.774480466942e+01,-2.010772084838e+01,1.759164533215e+02,6.347659209666e-02,-2.973923709752e-02,8.957375762282e+00
"                 422",-1.770937986246e+01,-2.021987284540e+01,1.669671132911e+02,-1.764609887204e+01,-2.025025176872e+01,1.759276234817e+02,6.328099041528e-02,-3.037892331983e-02,8.960510190598e+00
"                 423",-1.768477166852e+01,-2.025372084287e+01,1.669842332647e+02,-1.762197866211e+01,-2.028481472508e+01,1.759478189742e+02,6.279300640731e-02,-3.109388221660e-02,8.963585709543e+00
"                 424",-1.772532476188e+01,-2.008582487067e+01,1.670038090416e+02,-1.766282066342e+01,-2.011766383892e+01,1.759707695953e+02,6.250409846699e-02,-3.183896824773e-02,8.966960553654e+00
"                 425",-1.773057923942e+01,-1.988327810233e+01,1.670217495758e+02,-1.766849276346e+01,-1.991587683022e+01,1.759916299962e+02,6.208647596141e-02,-3.259872789077e-02,8.969880420461e+00
"                 426",-1.769361216532e+01,-1.959111845897e+01,1.670351407923e+02,-1.763166084600e+01,-1.962426018292e+01,1.760081192237e+02,6.195131931495e-02,-3.314172394727e-02,8.972978431411e+00
"                 427",-1.755627259128e+01,-1.930448939249e+01,1.670357499142e+02,-1.749471742008e+01,-1.933821455001e+01,1.760117658481e+02,6.155517120226e-02,-3.372515751710e-02,8.976015933932e+00
"                 428",-1.748221276812e+01,-1.909391488487e+01,1.670417783057e+02,-1.742064985249e+01,-1.912798351771e+01,1.760210641282e+02,6.156291563433e-02,-3.406863284224e-02,8.979285822514e+00
"                 429",-1.746038804032e+01,-1.897161748003e+01,1.670559960236e+02,-1.739910553259e+01,-1.900632605569e+01,1.760384583704e+02,6.128250772754e-02,-3.470857566813e-02,8.982462346726e+00
"                 430",-1.753778932400e+01,-1.886875514761e+01,1.670780311248e+02,-1.747647531887e+01,-1.890364250510e+01,1.760639553485e+02,6.131400513615e-02,-3.488735748880e-02,8.985924223700e+00
"                 431",-1.761185317317e+01,-1.875736901618e+01,1.670978436722e+02,-1.755074696882e+01,-1.879267064278e+01,1.760872660943e+02,6.110620434754e-02,-3.530162660651e-02,8.989422422106e+00
"                 432",-1.763175036848e+01,-1.868293247068e+01,1.671141533188e+02,-1.757063703849e+01,-1.871834708080e+01,1.761074099683e+02,6.111332999605e-02,-3.541461012549e-02,8.993256649548e+00
"                 433",-1.779837339945e+01,-1.864075219655e+01,1.671415225009e+02,-1.773736806738e+01,-1.867631609241e+01,1.761386349142e+02,6.100533207824e-02,-3.556389585694e-02,8.997112413298e+00
"                 434",-1.792644524790e+01,-1.861561495167e+01,1.671767777901e+02,-1.786540956731e+01,-1.865109369729e+01,1.761779696478e+02,6.103568058482e-02,-3.547874561557e-02,9.001191857791e+00
"                 435",-1.784439385959e+01,-1.842963613976e+01,1.671999819862e+02,-1.778349790136e+01,-1.846471556319e+01,1.762049907568e+02,6.089595822579e-02,-3.507942343048e-02,9.005008770681e+00
"                 436",-1.777628007326e+01,-1.808558625349e+01,1.672085246175e+02,-1.771533325758e+01,-1.812020678215e+01,1.762172277440e+02,6.094681568109e-02,-3.462052865203e-02,9.008703126499e+00
"                 437",-1.787020950639e+01,-1.771956302248e+01,1.672232524543e+02,-1.780935353242e+01,-1.775347334750e+01,1.762352997178e+02,6.085597396349e-02,-3.391032501872e-02,9.012047263427e+00
"                 438",-1.814723354278e+01,-1.750397950166e+01,1.672612367972e+02,-1.808637051375e+01,-1.753717571941e+01,1.762767352481e+02,6.086302902558e-02,-3.319621774727e-02,9.015498450818e+00
"                 439",-1.834430830686e+01,-1.735266016870e+01,1.672942079451e+02,-1.828355534922e+01,-1.738495209029e+01,1.763127179865e+02,6.075295764118e-02,-3.229192158134e-02,9.018510041353e+00
"                 440",-1.842371451814e+01,-1.710524472831e+01,1.673134836942e+02,-1.836286185070e+01,-1.713667121755e+01,1.763349017316e+02,6.085266744351e-02,-3.142648923933e-02,9.021418037438e+00
"                 441",-1.843904553766e+01,-1.683066285913e+01,1.673144850051e+02,-1.837800407192e+01,-1.686112152557e+01,1.763382525378e+02,6.104146574063e-02,-3.045866643835e-02,9.023767532708e+00
"                 442",-1.860206572020e+01,-1.663294080244e+01,1.673216410699e+02,-1.854071684874e+01,-1.666265484485e+01,1.763477867935e+02,6.134887145773e-02,-2.971404240872e-02,9.026145723582e+00
"                 443",-1.900681726748e+01,-1.644445467108e+01,1.673403889110e+02,-1.894516389099e+01,-1.647328314339e+01,1.763681390210e+02,6.165337648798e-02,-2.882847230489e-02,9.027750109951e+00
"                 444",-1.948740105789e+01,-1.631269614124e+01,1.673566893107e+02,-1.942530458309e+01,-1.634084255001e+01,1.763856316426e+02,6.209647479237e-02,-2.814640876551e-02,9.028942331896e+00
"                 445",-1.977933085599e+01,-1.614975083158e+01,1.673606138505e+02,-1.971705057829e+01,-1.617718373292e+01,1.763900874917e+02,6.228027769807e-02,-2.743290134074e-02,9.029473641172e+00
"                 446",-2.002403360444e+01,-1.603254045914e+01,1.673579867323e+02,-1.996152661566e+01,-1.605938816462e+01,1.763879971218e+02,6.250698877528e-02,-2.684770547155e-02,9.030010389556e+00
"                 447",-2.034485223702e+01,-1.591440057158e+01,1.673579964621e+02,-2.028218645711e+01,-1.594067505524e+01,1.763877817249e+02,6.266577991320e-02,-2.627448366599e-02,9.029785262756e+00
"                 448",-2.074067697044e+01,-1.575832564603e+01,1.673613043106e+02,-2.067771016939e+01,-1.578420863817e+01,1.763904497810e+02,6.296680104999e-02,-2.588299213616e-02,9.029145470418e+00
"                 449",-2.118520126468e+01,-1.556558254668e+01,1.673583458359e+02,-2.112214205511e+01,-1.559095819907e+01,1.763859614242e+02,6.305920956768e-02,-2.537565238870e-02,9.027615588358e+00
"                 450",-2.150229841304e+01,-1.537341425643e+01,1.673529396472e+02,-2.143905969830e+01,-1.539849707557e+01,1.763788885515e+02,6.323871473751e-02,-2.508281913683e-02,9.025948904376e+00
"                 451",-2.164670425144e+01,-1.521165017939e+01,1.673426935818e+02,-2.158343404238e+01,-1.523629784486e+01,1.763664491321e+02,6.327020905888e-02,-2.464766547133e-02,9.023755550253e+00
"                 452",-2.173760609231e+01,-1.504451585125e+01,1.673335602174e+02,-2.167404614372e+01,-1.506893843933e+01,1.763547055676e+02,6.355994858987e-02,-2.442258808234e-02,9.021145350243e+00
"                 453",-2.184491482939e+01,-1.491756155235e+01,1.673312449159e+02,-2.178111680308e+01,-1.494165841087e+01,1.763491118250e+02,6.379802630798e-02,-2.409685852002e-02,9.017866909097e+00
"                 454",-2.197611322426e+01,-1.475679849233e+01,1.673325372952e+02,-2.191198247577e+01,-1.478084744977e+01,1.763473161001e+02,6.413074849148e-02,-2.404895743455e-02,9.014778804906e+00
"                 455",-2.214199270012e+01,-1.450432264347e+01,1.673282719581e+02,-2.207764190834e+01,-1.452819978767e+01,1.763397225829e+02,6.435079177715e-02,-2.387714420452e-02,9.011450624844e+00
"                 456",-2.241654889324e+01,-1.420127298669e+01,1.673185101391e+02,-2.235194953430e+01,-1.422529622654e+01,1.763266711201e+02,6.459935894018e-02,-2.402323985012e-02,9.008160980980e+00
"                 457",-2.260583542923e+01,-1.392653186374e+01,1.673089400753e+02,-2.254103284364e+01,-1.395043317298e+01,1.763133084579e+02,6.480258558840e-02,-2.390130924595e-02,9.004368382585e+00
"                 458",-2.262082019989e+01,-1.388363459353e+01,1.673099947230e+02,-2.255559944483e+01,-1.390768429365e+01,1.763106342221e+02,6.522075506073e-02,-2.404970012410e-02,9.000639499177e+00
"                 459",-2.255780649107e+01,-1.385298772396e+01,1.673123756458e+02,-2.249225201675e+01,-1.387699099772e+01,1.763094152097e+02,6.555447431869e-02,-2.400327376362e-02,8.997039563835e+00
"                 460",-2.262861770112e+01,-1.377292604897e+01,1.673176422063e+02,-2.256270803115e+01,-1.379711562600e+01,1.763114956251e+02,6.590966997441e-02,-2.418957703314e-02,8.993853418803e+00
"                 461",-2.275893731851e+01,-1.365825255024e+01,1.673197056916e+02,-2.269268698382e+01,-1.368249836991e+01,1.763104523616e+02,6.625033468829e-02,-2.424581967202e-02,8.990746670062e+00
"                 462",-2.302359904652e+01,-1.353352189837e+01,1.673088885111e+02,-2.295687935187e+01,-1.355816271583e+01,1.762967048924e+02,6.671969464914e-02,-2.464081745984e-02,8.987816381340e+00
"                 463",-2.332898525942e+01,-1.342230033264e+01,1.672937509591e+02,-2.326192810285e+01,-1.344715108307e+01,1.762781533974e+02,6.705715657452e-02,-2.485075042873e-02,8.984402438343e+00
"                 464",-2.361995811248e+01,-1.349236017563e+01,1.672841022900e+02,-2.355256675038e+01,-1.351758430648e+01,1.762657980155e+02,6.739136210215e-02,-2.522413084509e-02,8.981695725490e+00
"                 465",-2.373866972894e+01,-1.351478372416e+01,1.672799728835e+02,-2.367113124366e+01,-1.354030325421e+01,1.762591577750e+02,6.753848528472e-02,-2.551953005119e-02,8.979184891538e+00
"                 466",-2.381006050728e+01,-1.346896914044e+01,1.672838434844e+02,-2.374229106267e+01,-1.349491850774e+01,1.762611114419e+02,6.776944461078e-02,-2.594936729957e-02,8.977267957584e+00
